matricula;latitude;longitude
1120151;-28,279251;-52,774517
1302617;-28,279245;-52,77448
1302616;-28,279133;-52,77445
1302614;-28,278893;-52,77426
1402011;-28,278873;-52,77428
2584752;-28,279016;-52,773926
1120105;-28,279476;-52,774063
1402001;-28,27964;-52,774
1302593;-28,279015;-52,773468
1302594;-28,278917;-52,773327
1302596;-28,278692;-52,77319
1402003;-28,27844;-52,77298
1302597;-28,278254;-52,772842
1120129;-28,278236;-52,77292
1402004;-28,278234;-52,773018
1302598;-28,278261;-52,772984
1302599;-28,27842;-52,773083
1120115;-28,278444;-52,773075
1302600;-28,278566;-52,773293
1402005;-28,278625;-52,773315
1302595;-28,278856;-52,773415
1402002;-28,278856;-52,77342
1120119;-28,278872;-52,773502
1302601;-28,278933;-52,773827
1302602;-28,278805;-52,773987
1402006;-28,278677;-52,774136
1302604;-28,278486;-52,773876
1302603;-28,278448;-52,773838
1402007;-28,278025;-52,773525
1120126;-28,277966;-52,773438
1302605;-28,277842;-52,773033
1120128;-28,277744;-52,77274
2287587;-28,277761;-52,77252
2784766;-28,277796;-52,7724
2764863;-28,277748;-52,77199
1119345;-28,27777;-52,771706
2001382;-28,277777;-52,771675
2445635;-28,277807;-52,771458
2740886;-28,278318;-52,771263
2182900;-28,278362;-52,771233
1429097;-28,278477;-52,7713
1999904;-28,278593;-52,77131
2042625;-28,278606;-52,771255
1119334;-28,278868;-52,77162
2095709;-28,278835;-52,77167
2354395;-28,27885;-52,771748
2243980;-28,278421;-52,772083
2045771;-28,278301;-52,77202
1171924;-28,278242;-52,772038
1120100;-28,278683;-52,77237
1120099;-28,278748;-52,772346
1119340;-28,278639;-52,772144
1119339;-28,278694;-52,772102
1302190;-28,278793;-52,77202
1401889;-28,278852;-52,77185
2095994;-28,278831;-52,771797
1302189;-28,278975;-52,771687
1119335;-28,27904;-52,77155
1119333;-28,279095;-52,77151
2653797;-28,27923;-52,77132
1302188;-28,279432;-52,77098
1119328;-28,279554;-52,770916
1119327;-28,279625;-52,770702
1302187;-28,279661;-52,770676
1302186;-28,279934;-52,77065
1401862;-28,280079;-52,770874
1119199;-28,280148;-52,77095
1302073;-28,280031;-52,771023
1119198;-28,280039;-52,771053
1302106;-28,279917;-52,771152
1401852;-28,279814;-52,77135
1302104;-28,27974;-52,77148
1302103;-28,279633;-52,771633
1302101;-28,27957;-52,77172
1401858;-28,279354;-52,772007
1302097;-28,279173;-52,772118
1302591;-28,279057;-52,772823
1302592;-28,279234;-52,77303
2248834;-28,279274;-52,772987
1302313;-28,279596;-52,773228
1302091;-28,279507;-52,772964
1302090;-28,279364;-52,772896
1302092;-28,279285;-52,77286
1119179;-28,279144;-52,772717
1302590;-28,279074;-52,77271
1302093;-28,279251;-52,772697
1302059;-28,279284;-52,772545
1302094;-28,279058;-52,772526
1302096;-28,279112;-52,772392
1302095;-28,279177;-52,7724
1302060;-28,279255;-52,77231
1302098;-28,27926;-52,7722
1302061;-28,279346;-52,772152
1302062;-28,27933;-52,772125
1302099;-28,27937;-52,772144
1302063;-28,27942;-52,77214
1302100;-28,279568;-52,772087
1302064;-28,279503;-52,77197
1119188;-28,279512;-52,77192
1302065;-28,279543;-52,771904
1302066;-28,279593;-52,77185
1401859;-28,279606;-52,771744
1302102;-28,279636;-52,771664
1302068;-28,279713;-52,771626
1302067;-28,279758;-52,771667
1302069;-28,279825;-52,7716
1401860;-28,27976;-52,771526
1302105;-28,279846;-52,771378
1302070;-28,279926;-52,771343
1302071;-28,279934;-52,771336
1401861;-28,279898;-52,771305
1401853;-28,279978;-52,77126
1302072;-28,280088;-52,771206
1302074;-28,280434;-52,771
1401854;-28,280397;-52,771053
1401855;-28,280594;-52,771206
1302075;-28,280622;-52,771233
2722020;-28,280495;-52,77152
1302076;-28,280483;-52,771538
1302077;-28,280449;-52,77164
1401856;-28,280363;-52,771656
1302079;-28,280363;-52,771725
1401857;-28,280308;-52,77181
2623957;-28,280264;-52,771824
1302081;-28,280127;-52,772
1302082;-28,28013;-52,772053
1302083;-28,280025;-52,772236
1302086;-28,279812;-52,772453
1302087;-28,2798;-52,772514
1302089;-28,27966;-52,77288
1302088;-28,279669;-52,772774
2496169;-28,279755;-52,772625
1119172;-28,279797;-52,77262
1302084;-28,280048;-52,77229
1302085;-28,280071;-52,772423
2040695;-28,280329;-52,77198
1302078;-28,280666;-52,77198
1302080;-28,280302;-52,771896
1302446;-28,281622;-52,77155
1401960;-28,281532;-52,771507
1119834;-28,281588;-52,771137
1302448;-28,281693;-52,771088
1401961;-28,281744;-52,77093
1302449;-28,281836;-52,77083
1302450;-28,281883;-52,77081
1401962;-28,281954;-52,77062
1302451;-28,281988;-52,77059
1302453;-28,282154;-52,77038
1401963;-28,282116;-52,770466
1302452;-28,282145;-52,77051
1401879;-28,282026;-52,770786
2794979;-28,282152;-52,77062
1302156;-28,282309;-52,770363
1302454;-28,282267;-52,77024
1401964;-28,282303;-52,770206
1119847;-28,282337;-52,77013
1302455;-28,28232;-52,770054
1302154;-28,282316;-52,770004
1401878;-28,282282;-52,7701
1302155;-28,282236;-52,77012
1119274;-28,282042;-52,770367
1119275;-28,281898;-52,77053
1119277;-28,281908;-52,770634
1302157;-28,281794;-52,770775
1302158;-28,281744;-52,770836
1302447;-28,281609;-52,771023
1401880;-28,281523;-52,77107
1302159;-28,28144;-52,770992
1401881;-28,281303;-52,770844
1302161;-28,28119;-52,770676
1302163;-28,28132;-52,770412
2323647;-28,281395;-52,77044
1302162;-28,281387;-52,770397
1302144;-28,28144;-52,77039
1302164;-28,281446;-52,77031
1401882;-28,281462;-52,770226
1302141;-28,281492;-52,77013
1302165;-28,281576;-52,77013
1302140;-28,281584;-52,77006
1302166;-28,281614;-52,770073
1401883;-28,281605;-52,770008
1302167;-28,281693;-52,769897
1401884;-28,28177;-52,769802
1302168;-28,281818;-52,769756
1302169;-28,281887;-52,76965
1401876;-28,28192;-52,76951
1119858;-28,281872;-52,769367
1401967;-28,28182;-52,769512
1119860;-28,281773;-52,769684
1119861;-28,281757;-52,76971
1302138;-28,281658;-52,769756
1302461;-28,281479;-52,769604
1302135;-28,28142;-52,769547
1302462;-28,28142;-52,769527
1401968;-28,281313;-52,769356
1119865;-28,281258;-52,76936
1302463;-28,281212;-52,769314
1119242;-28,281153;-52,769325
1302465;-28,281061;-52,769215
1302464;-28,28102;-52,76924
1119869;-28,280924;-52,76926
1302134;-28,281301;-52,76951
1302136;-28,281342;-52,769585
1302137;-28,281494;-52,769703
1302139;-28,28143;-52,76992
1302142;-28,281301;-52,77022
1302143;-28,28123;-52,77037
1401874;-28,281042;-52,77061
1302145;-28,281025;-52,77049
1302147;-28,280825;-52,770424
1401875;-28,280737;-52,770077
2558792;-28,280823;-52,770054
1119260;-28,280874;-52,770023
1302148;-28,280842;-52,769985
1302129;-28,280815;-52,769928
1302149;-28,280945;-52,76989
1302131;-28,280973;-52,7698
1302150;-28,281055;-52,769707
1119263;-28,281069;-52,769714
1302132;-28,281008;-52,769596
1302133;-28,281015;-52,769558
1302130;-28,280792;-52,769806
1401873;-28,280758;-52,769985
1302128;-28,280594;-52,770123
1401872;-28,280588;-52,770123
1302127;-28,28056;-52,770187
1302126;-28,280602;-52,770233
1302109;-28,280521;-52,77035
2871044;;
1302124;-28,280403;-52,770508
1302123;-28,280323;-52,77064
1302107;-28,280394;-52,770702
1401871;-28,28041;-52,77054
1302108;-28,28047;-52,77059
1401863;-28,280535;-52,77058
1302125;-28,280476;-52,77045
1119258;-28,280743;-52,77037
1302146;-28,280872;-52,77053
1401864;-28,280886;-52,770603
1302110;-28,280886;-52,770615
1302111;-28,280996;-52,770653
1302112;-28,281113;-52,77075
1401865;-28,281126;-52,770786
1302113;-28,28123;-52,77087
1401866;-28,28125;-52,770905
1302114;-28,28124;-52,770943
1302160;-28,281332;-52,770943
1302115;-28,281496;-52,771233
1302116;-28,281477;-52,771267
1401867;-28,28146;-52,77137
1302117;-28,281242;-52,771496
1302118;-28,281038;-52,771473
1401868;-28,281029;-52,771427
1302119;-28,280947;-52,771275
1302120;-28,280853;-52,771233
1401869;-28,280764;-52,77105
1302121;-28,280682;-52,77115
1302122;-28,28064;-52,77101
1401870;-28,280577;-52,77095
1119201;-28,280375;-52,770763
1302185;-28,279951;-52,770454
1302184;-28,280104;-52,77019
1302183;-28,280083;-52,770065
1119319;-28,28032;-52,76973
1302181;-28,2804;-52,769657
1302180;-28,280506;-52,769466
2761681;-28,28096;-52,76869
1302179;-28,280567;-52,76907
1119316;-28,280506;-52,769314
1302182;-28,280191;-52,769817
2156725;-28,280146;-52,76989
1119323;-28,27991;-52,77028
2269448;-28,27977;-52,77033
2190523;-28,279696;-52,77041
1119330;-28,279491;-52,77076
2103807;-28,279411;-52,770844
2020598;-28,27933;-52,770954
2234778;-28,27924;-52,771088
2108612;-28,279158;-52,771236
2029144;-28,27912;-52,771282
1401888;-28,279093;-52,771404
2248496;-28,278753;-52,77117
2050097;-28,27872;-52,771194
2388092;-28,278494;-52,771194
2662310;-28,278296;-52,77117
2041823;-28,278086;-52,771133
2041837;-28,27794;-52,77117
2290963;-28,277836;-52,770832
2023210;-28,2778;-52,77075
2241564;-28,277905;-52,77067
2415596;-28,277994;-52,77051
2141081;-28,278278;-52,77054
2036542;-28,278294;-52,77052
2183365;-28,278517;-52,770535
2258652;-28,278597;-52,77051
2161336;-28,278643;-52,77058
2700096;-28,278727;-52,770535
2648799;-28,278748;-52,770535
2216928;-28,279003;-52,770565
2020288;-28,278996;-52,77054
2121887;-28,279005;-52,77054
2658529;-28,279228;-52,770477
2658534;-28,279308;-52,770473
2192914;-28,279324;-52,770416
2177107;-28,279013;-52,770393
1994279;-28,278767;-52,77045
1352280;-28,278742;-52,77045
2005544;-28,278507;-52,770424
1994281;-28,278372;-52,770344
2028423;-28,278332;-52,7704
2055166;-28,278194;-52,770462
2133524;-28,27819;-52,770397
2154968;-28,27783;-52,770214
2384074;-28,277845;-52,770184
1302191;-28,277876;-52,769917
2810412;-28,278345;-52,76982
2797239;-28,278456;-52,76986
2793821;-28,278921;-52,76957
2803326;-28,278969;-52,76947
2010336;-28,279013;-52,769318
2800387;-28,278255;-52,768913
2727970;-28,2779;-52,769375
2317765;-28,277975;-52,768536
2455179;-28,27785;-52,76859
2315986;-28,27782;-52,768578
2180719;-28,277744;-52,768692
2193994;-28,277761;-52,768818
2244230;-28,277748;-52,768963
2000672;-28,277735;-52,77028
2059612;-28,277708;-52,77029
2043699;-28,277702;-52,770355
2094042;-28,27774;-52,770493
2241286;-28,277727;-52,770554
2730117;-28,277716;-52,77084
2102171;-28,277729;-52,77096
1119344;-28,2777;-52,771137
1119343;-28,277657;-52,77124
2085621;-28,277721;-52,77132
2303379;-28,277699;-52,771385
2021994;-28,277655;-52,77156
1119342;-28,277601;-52,771713
2436399;-28,277721;-52,77192
1119341;-28,277624;-52,77198
2231712;-28,277472;-52,772346
2706221;-28,277254;-52,772453
1351566;-28,276756;-52,77252
1351567;-28,27661;-52,772663
1171929;-28,275814;-52,772297
2111157;-28,275625;-52,77197
2111160;-28,275595;-52,772007
2380785;-28,275463;-52,771767
1171930;-28,275429;-52,77171
1351568;-28,275229;-52,771477
1408954;-28,27515;-52,771427
1351569;-28,30704;-52,792255
1408640;-28,31515;-52,792156
1351405;-28,31489;-52,791954
1351404;-28,313995;-52,791737
1408639;-28,313387;-52,791546
1172567;-28,31305;-52,791386
1172566;-28,312998;-52,791332
1351402;-28,312624;-52,79119
1351599;-28,313486;-52,791885
1408599;-28,313517;-52,792057
2853364;-28,313433;-52,79225
1171897;-28,313332;-52,79252
1408570;-28,31325;-52,792892
1351597;-28,313183;-52,793
1351595;-28,313124;-52,793205
1351596;-28,31311;-52,793232
2789147;-28,312862;-52,79341
1351591;-28,312798;-52,793446
1351592;-28,312963;-52,793457
1351593;-28,312963;-52,793457
1171887;-28,312946;-52,79353
1351590;-28,313316;-52,793835
1351589;-28,313175;-52,793865
1351582;-28,313534;-52,79456
1351583;-28,313501;-52,79455
1351584;-28,313316;-52,794662
1351585;-28,31338;-52,794815
1171851;-28,313757;-52,794403
1350866;-28,313902;-52,794617
1350865;-28,313936;-52,794735
1350858;-28,314201;-52,79512
1408716;-28,314276;-52,795208
1993323;-28,314377;-52,79531
1350857;-28,314404;-52,795197
1350860;-28,314232;-52,79487
1350861;-28,314213;-52,794704
1350864;-28,31405;-52,79459
1350862;-28,314457;-52,794373
1171846;-28,314472;-52,794292
1350863;-28,314356;-52,79432
1351581;-28,313911;-52,7944
2756125;-28,313921;-52,79412
1351580;-28,314144;-52,793888
1171875;-28,314156;-52,79375
1351579;-28,314205;-52,79371
1351578;-28,314648;-52,79346
1408569;-28,314724;-52,793495
2360791;-28,31474;-52,793495
2382787;-28,315065;-52,79363
1351577;-28,315182;-52,79368
1408568;-28,315176;-52,793587
1351576;-28,31505;-52,793488
2774938;-28,314848;-52,793404
1171865;-28,314804;-52,793434
1351575;-28,314632;-52,79334
1351574;-28,314426;-52,793144
1171862;-28,314499;-52,793053
1351573;-28,314554;-52,792873
1351572;-28,314535;-52,792778
1171859;-28,314507;-52,792645
1351571;-28,314066;-52,793777
1351570;-28,314041;-52,793842
2360599;-28,313679;-52,793983
1350867;-28,31367;-52,794075
1351586;-28,313648;-52,794064
1351587;-28,313513;-52,793842
1351588;-28,313358;-52,79381
1351594;-28,313307;-52,793446
1351598;-28,313505;-52,792435
1171898;-28,313526;-52,792343
1350954;-28,314003;-52,792084
1350953;-28,314117;-52,792057
1350952;-28,31435;-52,79224
1172275;-28,314383;-52,7922
1350951;-28,314917;-52,792416
1350950;-28,315186;-52,792534
1350949;-28,315393;-52,792595
1171933;-28,31578;-52,792877
1350797;-28,31567;-52,793095
1350798;-28,315681;-52,793156
1350799;-28,315636;-52,793285
1350800;-28,315569;-52,793488
1350802;-28,315603;-52,79354
1350801;-28,315556;-52,79357
1171942;-28,315378;-52,79398
1171943;-28,315392;-52,794044
1352296;-28,315338;-52,7942
1171944;-28,315325;-52,79427
1350807;-28,31524;-52,79449
1350808;-28,315216;-52,794548
1171951;-28,314919;-52,794857
1350810;-28,314837;-52,79496
1350811;-28,31473;-52,79506
1350812;-28,314714;-52,795067
2422855;-28,314196;-52,795532
1350856;-28,314194;-52,795563
2764044;-28,314114;-52,79566
1408714;-28,313929;-52,79615
1172911;-28,31404;-52,79628
2750877;-28,314045;-52,796337
1350855;-28,314054;-52,796406
1408715;-28,314146;-52,79645
2754225;-28,314241;-52,79661
1172914;-28,314255;-52,796547
2207387;-28,314161;-52,795757
1350854;-28,314405;-52,795586
1172907;-28,314465;-52,795536
1171956;-28,314838;-52,79516
1350809;-28,314959;-52,795017
1350806;-28,315363;-52,794544
1350805;-28,315367;-52,794445
1350804;-28,315416;-52,79434
1350803;-28,315426;-52,794334
1350795;-28,315872;-52,792988
1408577;-28,315754;-52,79397
1350823;-28,315836;-52,793976
1350822;-28,315914;-52,794067
1408576;-28,316055;-52,794113
2263804;-28,31629;-52,794205
1171971;-28,316368;-52,794193
2179676;-28,3164;-52,794254
1350948;-28,316856;-52,793705
1350821;-28,316404;-52,794895
2284260;-28,316343;-52,795074
1171968;-28,316008;-52,795307
1171967;-28,315928;-52,795246
1352294;-28,315687;-52,79504
1352295;-28,315525;-52,795006
1350820;-28,315344;-52,794903
1408575;-28,315542;-52,795063
1350819;-28,315655;-52,795147
1350818;-28,315924;-52,795383
1350817;-28,315939;-52,795383
1350816;-28,315874;-52,7958
2177033;-28,315447;-52,796158
1350815;-28,315422;-52,796326
1350814;-28,315193;-52,79622
1350813;-28,314957;-52,79578
1171957;-28,314926;-52,795795
1350853;-28,314768;-52,795822
1172905;-28,314636;-52,795788
1172904;-28,314732;-52,79589
2500671;-28,31483;-52,795975
2474352;-28,31486;-52,795967
2413452;-28,314915;-52,79606
2390036;-28,314972;-52,796104
2385009;-28,314993;-52,79618
2340633;-28,315018;-52,796173
1408713;-28,315174;-52,796482
1408711;-28,315022;-52,796715
1350852;-28,314945;-52,79668
1350851;-28,314854;-52,79679
1408712;-28,314745;-52,79692
1172899;-28,314669;-52,796963
1350850;-28,314724;-52,79716
1350849;-28,314955;-52,796906
1350848;-28,315134;-52,796776
1350847;-28,315205;-52,796616
1172893;-28,315495;-52,796852
1172892;-28,315525;-52,797012
1408710;-28,315731;-52,797237
2315642;-28,315798;-52,797314
2317820;-28,315786;-52,797318
1350846;-28,315916;-52,79749
2193795;-28,315695;-52,797623
2765591;-28,3156;-52,797783
1172889;-28,316362;-52,79805
1350845;-28,316498;-52,79828
1408709;-28,316643;-52,79841
2588731;-28,316446;-52,798748
1352126;-28,31641;-52,798832
1352125;-28,316296;-52,798847
1174600;-28,316322;-52,79897
1174601;-28,316317;-52,79934
1174602;-28,316315;-52,799004
2161546;-28,316406;-52,799053
1174605;-28,316582;-52,79885
1352127;-28,316662;-52,79881
1174607;-28,316866;-52,798832
1352128;-28,316944;-52,798855
1174609;-28,316975;-52,79906
2718004;-28,31704;-52,79905
1174611;-28,317032;-52,79914
1174610;-28,317095;-52,799095
2250348;-28,31703;-52,79933
1174612;-28,316854;-52,79949
2384291;-28,316658;-52,79963
2049139;-28,316765;-52,79984
1408928;-28,3168;-52,799744
1174615;-28,316988;-52,79957
1174616;-28,317127;-52,799515
1174617;-28,317253;-52,799397
1352130;-28,317427;-52,79955
2453660;-28,317581;-52,799835
2477454;-28,317587;-52,799854
2540263;-28,317678;-52,79997
1174619;-28,317266;-52,800285
2699772;-28,317604;-52,800125
2539278;-28,317614;-52,800137
2540073;-28,317892;-52,799957
1174620;-28,31788;-52,799923
2551155;-28,31788;-52,799923
1174621;-28,3179;-52,799885
2539538;-28,317917;-52,799904
2539360;-28,317879;-52,7998
2539532;-28,317953;-52,79983
2539121;-28,317974;-52,799805
2543976;-28,317997;-52,799747
2538996;-28,318031;-52,799747
1174627;-28,31809;-52,799618
2732358;-28,318127;-52,799538
2638028;-28,318233;-52,799343
2629834;-28,318375;-52,799168
2838565;-28,318338;-52,799007
2716129;-28,318222;-52,799103
2454320;-28,318148;-52,799007
2337417;-28,318087;-52,798916
1174690;-28,318085;-52,798878
2398397;-28,317526;-52,799477
2362037;-28,31752;-52,799393
2343057;-28,31741;-52,79932
2136959;-28,317692;-52,799026
2033753;-28,31772;-52,798977
1426552;-28,317888;-52,798553
2219678;-28,317528;-52,798935
2321419;-28,317284;-52,799038
2330135;-28,317207;-52,799026
2302752;-28,3171;-52,798904
2274961;-28,31713;-52,798794
2290532;-28,316965;-52,798714
2264314;-28,316912;-52,798595
2332721;-28,317026;-52,798363
2143856;-28,317183;-52,79828
1352124;-28,317183;-52,79801
2183250;-28,317074;-52,798134
2263282;-28,317047;-52,79822
1350844;-28,316706;-52,79838
1350843;-28,316656;-52,79825
1408708;-28,3166;-52,79817
1172883;-28,31652;-52,798096
1350842;-28,316471;-52,797977
1350841;-28,316216;-52,797794
1408707;-28,316252;-52,79775
2052860;-28,316265;-52,79753
1408704;-28,31632;-52,797478
1350834;-28,316483;-52,79731
2361189;-28,316196;-52,79728
1172878;-28,31597;-52,797276
2484827;-28,31596;-52,797253
1350840;-28,315722;-52,797073
1172876;-28,315586;-52,796776
1350839;-28,315428;-52,79654
1408706;-28,315647;-52,79637
2020010;-28,315735;-52,796238
1350838;-28,315882;-52,79606
1350837;-28,316004;-52,796055
